Order ID,OrderDate,Customer Name Index,Channel,Currency Code,Code,Region ID,Product ID,Quantity,Unit Price, Unit Cost
16407,22-03-2019,76,Industries,Euro,INX005RT,37,6,6,5333.2,2986.592
16408,23-03-2019,65,Import,Euro,ZAQ890,57,2,5,6539.2,3858.128
16409,23-03-2019,127,Import,Euro,ZAQ890,37,25,5,3892.7,3308.795
16410,23-03-2019,169,Export,Euro,ZAQ890,63,5,5,891.1,614.859
16411,23-03-2019,98,Industries,Euro,ZAQ890,48,26,6,1051.9,462.836
16412,23-03-2019,121,Industries,Euro,ZAQ890,11,30,5,897.8,619.482
16413,23-03-2019,2,Industries,Euro,ZAQ890,32,26,8,3932.9,2792.359
16414,23-03-2019,86,Industries,Euro,ZAQ890,53,1,6,194.3,102.979
16415,23-03-2019,104,Export,Euro,ZAQ890,35,2,11,3993.2,2276.124
16416,23-03-2019,4,Industries,Euro,ZAQ890,1,11,11,944.7,765.207
16417,23-03-2019,171,Import,Euro,ZAQ890,30,26,6,1996.6,938.402
16418,23-03-2019,146,Export,Euro,INX005RT,42,13,5,1943,1068.65
16419,23-03-2019,132,Import,Euro,ZAQ890,1,15,8,3852.5,2311.5
16420,23-03-2019,120,Export,Euro,AXT87U,55,24,11,1132.3,566.15
16421,23-03-2019,47,Import,Euro,NVG256YT,29,24,6,1025.1,697.068
16422,24-03-2019,73,Import,Euro,ZAQ890,40,25,10,241.2,154.368
16423,24-03-2019,66,Industries,Euro,ZAQ890,37,18,7,2003.3,1482.442
16424,24-03-2019,91,Import,Euro,ZAQ890,3,17,10,991.6,664.372
16425,24-03-2019,65,Industries,Euro,ZAQ890,32,6,10,998.3,499.15
16426,24-03-2019,12,Industries,Euro,ZAQ890,44,22,11,750.4,555.296
16427,24-03-2019,12,Industries,Euro,ZAQ890,10,20,9,5085.3,3661.416
16428,24-03-2019,7,Industries,Euro,ZAQ890,18,2,9,2505.8,1077.494
16429,24-03-2019,100,Import,Euro,NVG256YT,5,19,9,2505.8,1779.118
16430,24-03-2019,17,Industries,Euro,ZAQ890,24,4,11,3242.8,2756.38
16431,24-03-2019,96,Industries,Euro,ZAQ890,59,17,9,5313.1,3028.467
16432,24-03-2019,142,Industries,Euro,INX005RT,49,17,11,1078.7,560.924
16433,25-03-2019,100,Industries,Euro,ZAQ890,53,8,9,2659.9,1675.737
16434,25-03-2019,112,Import,Euro,ZAQ890,65,25,7,1681.7,1345.36
16435,25-03-2019,38,Import,Euro,ZAQ890,52,14,8,2974.8,2231.1
16436,25-03-2019,46,Export,Euro,ZAQ890,2,26,10,2546,1782.2
16437,25-03-2019,121,Industries,Euro,ZAQ890,18,27,10,1809,1139.67
16438,25-03-2019,129,Import,Euro,ZAQ890,55,18,10,174.2,87.1
16439,25-03-2019,115,Import,Euro,ZAQ890,48,15,9,247.9,153.698
16440,25-03-2019,142,Industries,Euro,ZAQ890,66,3,8,1956.4,1408.608
16441,25-03-2019,106,Import,Euro,ZAQ890,13,13,5,3457.2,1486.596
16442,25-03-2019,103,Industries,Euro,ZAQ890,54,30,5,1882.7,1299.063
16443,25-03-2019,40,Industries,Euro,ZAQ890,53,26,11,3979.8,2427.678
16444,25-03-2019,45,Industries,Euro,ZAQ890,1,26,5,6083.6,2980.964
16445,25-03-2019,18,Industries,Euro,ZAQ890,53,14,5,891.1,623.77
16446,25-03-2019,144,Import,Euro,ZAQ890,19,1,8,268,174.2
16447,25-03-2019,57,Industries,Euro,INX005RT,48,3,6,1983.2,1269.248
16448,26-03-2019,129,Industries,Euro,ZAQ890,25,25,5,3718.5,2677.32
16449,26-03-2019,74,Export,Euro,ZAQ890,32,16,11,5286.3,2537.424
16450,26-03-2019,114,Industries,Euro,ZAQ890,9,25,7,1969.8,1654.632
16451,26-03-2019,173,Export,Euro,ZAQ890,48,25,11,167.5,75.375
16452,26-03-2019,137,Export,Euro,ZAQ890,3,27,12,1078.7,776.664
16453,26-03-2019,63,Industries,Euro,ZAQ890,47,26,8,2860.9,1773.758
16454,26-03-2019,159,Industries,Euro,ZAQ890,3,22,8,1011.7,526.084
16455,26-03-2019,85,Import,Euro,INX005RT,31,7,5,1038.5,643.87
16456,26-03-2019,114,Industries,Euro,ZAQ890,38,12,11,1835.8,844.468
16457,26-03-2019,97,Industries,Euro,AXT87U,7,25,12,207.7,85.157
16458,26-03-2019,44,Import,Euro,ZAQ890,12,5,10,2519.2,1435.944
16459,27-03-2019,126,Industries,Euro,ZAQ890,24,19,8,790.6,672.01
16460,27-03-2019,71,Industries,Euro,ZAQ890,21,17,10,3912.8,1995.528
16461,27-03-2019,68,Industries,Euro,ZAQ890,60,14,11,2646.5,1879.015
16462,27-03-2019,92,Industries,Euro,ZAQ890,61,22,12,2532.6,1316.952
16463,27-03-2019,38,Import,Euro,ZAQ890,2,3,11,1058.6,645.746
16464,27-03-2019,88,Import,Euro,ZAQ890,60,13,5,2351.7,1011.231
16465,27-03-2019,125,Export,Euro,ZAQ890,36,14,12,904.5,443.205
16466,27-03-2019,13,Import,Euro,ZAQ890,64,15,8,1882.7,1355.544
16467,27-03-2019,7,Industries,Euro,ZAQ890,10,26,7,1065.3,788.322
16468,27-03-2019,113,Industries,Euro,ZAQ890,62,16,12,1005,824.1
16469,27-03-2019,67,Import,Euro,ZAQ890,40,21,6,971.5,777.2
16470,27-03-2019,44,Import,Euro,ZAQ890,48,5,10,2519.2,1435.944
16471,27-03-2019,66,Industries,Euro,ZAQ890,27,19,9,214.4,105.056
16472,27-03-2019,156,Import,Euro,ZAQ890,58,15,9,2814,1181.88
16473,27-03-2019,128,Industries,Euro,INX005RT,58,7,10,710.2,497.14
16474,28-03-2019,165,Export,Euro,ZAQ890,52,16,12,1105.5,762.795
16475,28-03-2019,133,Export,Euro,ZAQ890,51,18,8,1045.2,794.352
16476,28-03-2019,86,Import,Euro,ZAQ890,24,19,6,951.4,761.12
16477,28-03-2019,31,Industries,Euro,ZAQ890,56,3,11,1943,1379.53
16478,28-03-2019,70,Industries,Euro,ZAQ890,54,4,7,3102.1,1271.861
16479,28-03-2019,155,Industries,Euro,ZAQ890,4,5,8,3959.7,1663.074
16480,28-03-2019,7,Import,Euro,NVG256YT,39,5,11,5460.5,2348.015
16481,28-03-2019,126,Industries,Euro,INX005RT,17,3,5,5601.2,4032.864
16482,28-03-2019,95,Import,Euro,INX005RT,43,6,9,1038.5,571.175
16483,28-03-2019,12,Industries,Euro,INX005RT,41,2,10,1078.7,431.48
16484,29-03-2019,99,Import,Euro,ZAQ890,66,16,12,2398.6,1894.894
16485,29-03-2019,51,Industries,Euro,ZAQ890,3,3,6,247.9,158.656
16486,29-03-2019,157,Industries,Euro,ZAQ890,38,1,9,1005,402
16487,29-03-2019,57,Import,Euro,ZAQ890,27,1,5,3993.2,2515.716
16488,29-03-2019,74,Import,Euro,ZAQ890,19,14,6,5393.5,3937.255
16489,29-03-2019,139,Export,Euro,ZAQ890,28,17,12,6378.4,3508.12
16490,29-03-2019,40,Industries,Euro,ZAQ890,59,13,11,1728.6,1175.448
16491,29-03-2019,42,Industries,Euro,ZAQ890,16,15,5,268,160.8
16492,29-03-2019,41,Import,Euro,ZAQ890,38,6,5,1835.8,972.974
16493,29-03-2019,169,Import,Euro,ZAQ890,24,27,12,214.4,120.064
16494,29-03-2019,128,Industries,Euro,ZAQ890,56,18,8,1118.9,839.175
16495,29-03-2019,59,Industries,Euro,INX005RT,21,25,8,3142.3,2608.109
16496,29-03-2019,80,Import,Euro,ZAQ890,58,21,7,2726.9,2045.175
16497,29-03-2019,83,Industries,Euro,INX005RT,11,3,9,3939.6,2718.324
16498,29-03-2019,18,Industries,Euro,INX005RT,38,1,10,1226.1,674.355
16499,29-03-2019,138,Export,Euro,INX005RT,63,2,9,261.3,182.91
16500,29-03-2019,148,Import,Euro,INX005RT,51,15,6,1038.5,633.485
16501,30-03-2019,68,Import,Euro,ZAQ890,25,13,5,2673.3,1684.179
16502,30-03-2019,53,Export,Euro,ZAQ890,35,10,5,1118.9,671.34
16503,30-03-2019,80,Industries,Euro,ZAQ890,40,15,11,6391.8,3515.49
16504,30-03-2019,153,Industries,Euro,ZAQ890,26,2,11,1983.2,1348.576
16505,30-03-2019,164,Industries,Euro,ZAQ890,59,5,12,1125.6,551.544
16506,30-03-2019,160,Import,Euro,ZAQ890,2,4,8,2311.5,1964.775
16507,30-03-2019,159,Import,Euro,INX005RT,14,24,9,2345,1735.3
16508,30-03-2019,4,Import,Euro,INX005RT,41,17,8,2881,2189.56
16509,30-03-2019,73,Import,Euro,AXT87U,28,13,9,971.5,709.195
16510,30-03-2019,47,Industries,Euro,ZAQ890,3,1,7,1058.6,783.364
16511,31-03-2019,96,Export,Euro,ZAQ890,37,2,6,1051.9,641.659
16512,31-03-2019,101,Export,Euro,ZAQ890,35,19,7,1065.3,862.893
16513,31-03-2019,85,Import,Euro,ZAQ890,4,3,10,2646.5,1534.97
16514,31-03-2019,83,Industries,Euro,ZAQ890,24,21,7,824.1,395.568
16515,31-03-2019,70,Export,Euro,ZAQ890,14,2,5,790.6,656.198
16516,31-03-2019,28,Export,Euro,ZAQ890,5,6,12,2264.6,1109.654
16517,31-03-2019,124,Industries,Euro,ZAQ890,14,26,8,864.3,630.939
16518,31-03-2019,175,Industries,Euro,ZAQ890,54,2,8,3959.7,2930.178
16519,31-03-2019,128,Export,Euro,INX005RT,26,13,11,261.3,198.588
16520,01-04-2019,5,Import,Euro,ZAQ890,6,14,10,3430.4,1989.632
16521,01-04-2019,9,Industries,Euro,ZAQ890,47,11,10,1922.9,846.076
16522,01-04-2019,113,Import,Euro,ZAQ890,63,18,7,1835.8,1248.344
16523,01-04-2019,58,Import,Euro,ZAQ890,23,5,11,1715.2,943.36
16524,01-04-2019,129,Import,Euro,ZAQ890,29,15,6,1085.4,705.51
16525,01-04-2019,66,Industries,Euro,ZAQ890,16,14,5,743.7,572.649
16526,01-04-2019,146,Import,Euro,ZAQ890,52,27,7,5386.8,3878.496
16527,01-04-2019,162,Industries,Euro,ZAQ890,52,19,6,1252.9,1052.436
16528,01-04-2019,101,Industries,Euro,ZAQ890,35,6,11,911.2,774.52
16529,01-04-2019,72,Import,Euro,ZAQ890,63,4,7,1989.9,1492.425
16530,01-04-2019,83,Industries,Euro,ZAQ890,61,11,5,3953,2095.09
16531,01-04-2019,139,Import,Euro,ZAQ890,47,2,11,3075.3,1599.156
16532,01-04-2019,76,Industries,Euro,ZAQ890,63,14,8,1112.2,478.246
16533,01-04-2019,49,Import,Euro,ZAQ890,25,3,11,3229.4,1679.288
16534,01-04-2019,129,Industries,Euro,ZAQ890,59,14,5,1266.3,810.432
16535,01-04-2019,103,Export,Euro,INX005RT,26,26,8,2479,1735.3
16536,01-04-2019,154,Industries,Euro,INX005RT,31,5,12,5293,3228.73
16537,01-04-2019,134,Import,Euro,ZAQ890,34,25,5,2566.1,1796.27
16538,01-04-2019,45,Industries,Euro,INX005RT,46,28,10,3999.9,2999.925
16539,01-04-2019,96,Industries,Euro,INX005RT,41,26,5,1159.1,915.689
16540,02-04-2019,16,Import,Euro,ZAQ890,14,6,8,1206,795.96
16541,02-04-2019,46,Industries,Euro,ZAQ890,19,16,9,1051.9,462.836
16542,02-04-2019,90,Industries,Euro,ZAQ890,41,7,10,2412,2026.08
16543,02-04-2019,76,Industries,Euro,ZAQ890,18,14,6,254.6,155.306
16544,02-04-2019,106,Industries,Euro,ZAQ890,8,26,7,3859.2,1891.008
16545,02-04-2019,145,Import,Euro,ZAQ890,11,17,10,2351.7,1128.816
16546,02-04-2019,142,Industries,Euro,ZAQ890,27,26,5,1902.8,761.12
16547,03-04-2019,127,Industries,Euro,ZAQ890,3,10,9,5132.2,2771.388
16548,03-04-2019,77,Industries,Euro,ZAQ890,46,26,9,6224.3,4170.281
16549,03-04-2019,70,Import,Euro,ZAQ890,66,14,12,3926.2,1806.052
16550,03-04-2019,20,Industries,Euro,ZAQ890,31,28,11,2599.6,1871.712
16551,03-04-2019,22,Import,Euro,ZAQ890,31,14,6,837.5,569.5
16552,03-04-2019,29,Import,Euro,ZAQ890,59,9,12,227.8,159.46
16553,03-04-2019,41,Industries,Euro,ZAQ890,16,26,10,6023.3,4517.475
16554,03-04-2019,33,Export,Euro,ZAQ890,34,20,9,227.8,145.792
16555,03-04-2019,87,Industries,Euro,ZAQ890,13,1,7,2666.6,2079.948
16556,03-04-2019,170,Industries,Euro,INX005RT,22,16,5,1125.6,934.248
16557,03-04-2019,97,Import,Euro,ZAQ890,20,4,10,2613,1829.1
16558,03-04-2019,109,Export,Euro,NVG256YT,27,26,6,1031.8,577.808
16559,03-04-2019,18,Import,Euro,ZAQ890,32,13,8,1279.7,678.241
16560,03-04-2019,114,Export,Euro,INX005RT,52,25,8,6231,3177.81
16561,04-04-2019,11,Industries,Euro,ZAQ890,13,8,5,938,572.18
16562,04-04-2019,105,Import,Euro,ZAQ890,13,5,6,964.8,781.488
16563,04-04-2019,61,Import,Euro,ZAQ890,65,28,7,1051.9,831.001
16564,04-04-2019,151,Industries,Euro,ZAQ890,58,2,12,174.2,142.844
16565,04-04-2019,29,Industries,Euro,ZAQ890,26,14,5,6304.7,2774.068
16566,04-04-2019,2,Industries,Euro,ZAQ890,32,11,8,971.5,806.345
16567,04-04-2019,11,Industries,Euro,ZAQ890,50,15,5,2378.5,1902.8
16568,04-04-2019,53,Import,Euro,ZAQ890,65,30,7,1909.5,801.99
16569,04-04-2019,87,Export,Euro,ZAQ890,2,1,10,938,665.98
16570,04-04-2019,120,Industries,Euro,AXT87U,62,20,8,3390.2,2339.238
16571,04-04-2019,104,Industries,Euro,AXT87U,35,5,7,810.7,567.49
16572,04-04-2019,131,Industries,Euro,NVG256YT,33,1,10,5138.9,4162.509
16573,05-04-2019,97,Import,Euro,ZAQ890,16,25,12,1085.4,792.342
16574,05-04-2019,117,Industries,Euro,ZAQ890,14,4,7,3879.3,2288.787
16575,05-04-2019,82,Industries,Euro,ZAQ890,13,4,6,2271.3,931.233
16576,05-04-2019,157,Import,Euro,ZAQ890,18,25,12,3604.6,2270.898
16577,05-04-2019,114,Import,Euro,ZAQ890,56,2,6,1829.1,1188.915
16578,05-04-2019,44,Import,Euro,ZAQ890,63,15,5,3852.5,1695.1
16579,05-04-2019,35,Import,Euro,ZAQ890,42,22,10,1902.8,1046.54
16580,05-04-2019,162,Industries,Euro,ZAQ890,18,19,8,1118.9,928.687
16581,05-04-2019,130,Industries,Euro,ZAQ890,12,11,7,2298.1,1493.765
16582,05-04-2019,161,Industries,Euro,ZAQ890,10,1,10,3959.7,2930.178
16583,05-04-2019,117,Import,Euro,ZAQ890,43,17,6,1085.4,770.634
16584,05-04-2019,127,Import,Euro,ZAQ890,40,2,9,3323.2,1927.456
16585,05-04-2019,102,Industries,Euro,ZAQ890,20,20,7,837.5,544.375
16586,06-04-2019,168,Industries,Euro,ZAQ890,48,14,11,1145.7,744.705
16587,06-04-2019,140,Import,Euro,ZAQ890,21,26,8,3832.4,3180.892
16588,06-04-2019,169,Industries,Euro,ZAQ890,43,15,5,2345,1876
16589,06-04-2019,100,Industries,Euro,ZAQ890,23,27,12,1159.1,846.143
16590,06-04-2019,155,Industries,Euro,ZAQ890,24,1,12,877.7,465.181
16591,06-04-2019,99,Industries,Euro,ZAQ890,28,25,6,268,209.04
16592,06-04-2019,62,Industries,Euro,ZAQ890,37,15,8,2934.6,1643.376
16593,06-04-2019,146,Industries,Euro,ZAQ890,10,4,8,2472.3,988.92
16594,06-04-2019,39,Industries,Euro,INX005RT,36,15,9,1125.6,596.568
16595,06-04-2019,68,Import,Euro,INX005RT,19,25,11,3564.4,1639.624
16596,06-04-2019,151,Industries,Euro,AXT87U,63,6,7,1098.8,933.98
16597,07-04-2019,37,Import,Euro,ZAQ890,13,30,10,1929.6,1370.016
16598,07-04-2019,129,Export,Euro,ZAQ890,62,26,9,1802.3,1153.472
16599,07-04-2019,140,Industries,Euro,ZAQ890,51,7,12,1762.1,757.703
16600,07-04-2019,20,Industries,Euro,ZAQ890,57,20,11,3088.7,1945.881
16601,07-04-2019,81,Industries,Euro,INX005RT,47,15,10,1105.5,795.96
16602,07-04-2019,109,Import,Euro,AXT87U,61,26,7,2479,1958.41
16603,08-04-2019,162,Import,Euro,ZAQ890,32,15,8,1179.2,978.736
16604,08-04-2019,174,Import,Euro,ZAQ890,62,26,12,6445.4,2835.976
16605,08-04-2019,117,Industries,Euro,ZAQ890,4,20,12,3825.7,1912.85
16606,08-04-2019,3,Export,Euro,ZAQ890,30,15,6,3865.9,2396.858
16607,08-04-2019,109,Industries,Euro,ZAQ890,26,17,8,1018.4,682.328
16608,08-04-2019,33,Import,Euro,ZAQ890,59,22,5,871,444.21
16609,08-04-2019,82,Industries,Euro,ZAQ890,26,18,5,2331.6,1095.852
16610,08-04-2019,71,Industries,Euro,ZAQ890,9,6,12,2579.5,1212.365
16611,08-04-2019,2,Import,Euro,ZAQ890,35,14,9,187.6,76.916
16612,08-04-2019,83,Industries,Euro,INX005RT,14,5,7,737,368.5
16613,08-04-2019,85,Industries,Euro,INX005RT,36,5,9,911.2,765.408
16614,08-04-2019,85,Export,Euro,ZAQ890,36,25,7,6291.3,5158.866
16615,08-04-2019,60,Industries,Euro,ZAQ890,65,29,8,261.3,112.359
16616,08-04-2019,161,Import,Euro,INX005RT,9,16,10,1735.3,815.591
16617,08-04-2019,7,Industries,Euro,ZAQ890,12,15,7,1065.3,767.016
16618,09-04-2019,145,Industries,Euro,ZAQ890,51,26,9,3906.1,2148.355
16619,09-04-2019,170,Industries,Euro,ZAQ890,16,3,10,2338.3,1660.193
16620,09-04-2019,125,Export,Euro,ZAQ890,52,22,9,3195.9,2588.679
16621,09-04-2019,149,Industries,Euro,ZAQ890,9,5,9,6009.9,4026.633
16622,09-04-2019,21,Export,Euro,ZAQ890,21,5,5,3423.7,2191.168
16623,09-04-2019,112,Export,Euro,ZAQ890,42,14,8,1072,536
16624,09-04-2019,174,Industries,Euro,ZAQ890,49,8,7,1105.5,906.51
16625,09-04-2019,80,Industries,Euro,ZAQ890,8,26,9,991.6,763.532
16626,09-04-2019,69,Industries,Euro,INX005RT,8,13,12,1051.9,525.95
16627,09-04-2019,88,Industries,Euro,NVG256YT,10,28,8,2686.7,1155.281
16628,09-04-2019,141,Export,Euro,INX005RT,39,5,6,5835.7,2917.85
16629,10-04-2019,116,Industries,Euro,ZAQ890,38,17,11,2720.2,1251.292
16630,10-04-2019,50,Import,Euro,ZAQ890,61,5,7,268,219.76
16631,10-04-2019,23,Industries,Euro,ZAQ890,29,15,9,5467.2,2241.552
16632,10-04-2019,160,Import,Euro,ZAQ890,1,16,6,1011.7,718.307
16633,10-04-2019,51,Industries,Euro,ZAQ890,56,15,10,4006.6,3285.412
16634,10-04-2019,76,Import,Euro,ZAQ890,52,25,6,3986.5,2710.82
16635,10-04-2019,78,Industries,Euro,ZAQ890,1,28,11,254.6,157.852
16636,10-04-2019,141,Industries,Euro,ZAQ890,59,27,11,1929.6,1138.464
16637,10-04-2019,1,Industries,Euro,INX005RT,34,26,12,3095.4,2073.918
16638,10-04-2019,121,Industries,Euro,NVG256YT,1,3,8,254.6,142.576
16639,10-04-2019,141,Industries,Euro,NVG256YT,59,2,5,221.1,101.706
16640,11-04-2019,112,Export,Euro,ZAQ890,57,6,8,2278,1754.06
16641,11-04-2019,32,Export,Euro,ZAQ890,6,14,10,261.3,151.554
16642,11-04-2019,31,Import,Euro,ZAQ890,9,6,6,978.2,665.176
16643,11-04-2019,25,Industries,Euro,ZAQ890,17,3,7,1125.6,821.688
16644,11-04-2019,45,Industries,Euro,ZAQ890,60,4,12,3959.7,3167.76
16645,11-04-2019,55,Industries,Euro,ZAQ890,59,15,9,1768.8,1308.912
16646,11-04-2019,104,Industries,Euro,ZAQ890,19,22,10,5453.8,3544.97
16647,11-04-2019,86,Industries,Euro,ZAQ890,33,15,8,3711.8,2598.26
16648,11-04-2019,44,Industries,Euro,ZAQ890,25,5,10,221.1,114.972
16649,11-04-2019,52,Industries,Euro,AXT87U,10,26,7,3939.6,3151.68
16650,11-04-2019,75,Import,Euro,NVG256YT,51,25,7,1018.4,672.144
16651,11-04-2019,43,Import,Euro,INX005RT,33,20,12,2546,1654.9
16652,11-04-2019,153,Export,Euro,INX005RT,12,14,11,5996.5,2818.355
16653,12-04-2019,108,Industries,Euro,ZAQ890,30,27,8,5701.7,2280.68
16654,12-04-2019,53,Import,Euro,ZAQ890,60,20,6,174.2,125.424
16655,12-04-2019,52,Industries,Euro,ZAQ890,11,25,10,3149,1952.38
16656,12-04-2019,74,Industries,Euro,ZAQ890,16,25,5,1025.1,625.311
16657,12-04-2019,82,Industries,Euro,ZAQ890,25,26,8,1112.2,856.394
16658,12-04-2019,60,Import,Euro,ZAQ890,5,29,10,1085.4,922.59
16659,12-04-2019,139,Industries,Euro,ZAQ890,8,1,7,904.5,633.15
16660,12-04-2019,5,Import,Euro,ZAQ890,13,5,8,5125.5,2408.985
16661,12-04-2019,115,Industries,Euro,ZAQ890,21,26,11,214.4,126.496
16662,12-04-2019,150,Import,Euro,INX005RT,6,2,10,1172.5,996.625
16663,12-04-2019,7,Industries,Euro,INX005RT,52,15,5,174.2,81.874
16664,12-04-2019,55,Import,Euro,AXT87U,22,16,12,2010,824.1
16665,13-04-2019,75,Import,Euro,ZAQ890,48,4,5,891.1,579.215
16666,13-04-2019,150,Industries,Euro,ZAQ890,47,2,7,2887.7,1530.481
16667,13-04-2019,85,Industries,Euro,ZAQ890,43,7,8,1701.8,1021.08
16668,13-04-2019,168,Industries,Euro,ZAQ890,53,5,9,167.5,125.625
16669,13-04-2019,76,Import,Euro,ZAQ890,27,1,6,1876,1106.84
16670,13-04-2019,170,Export,Euro,ZAQ890,37,16,11,2331.6,1911.912
16671,13-04-2019,100,Export,Euro,ZAQ890,47,2,6,5085.3,2186.679
16672,13-04-2019,82,Import,Euro,INX005RT,8,14,5,201,158.79
16673,13-04-2019,148,Export,Euro,INX005RT,15,2,6,2412,1736.64
16674,13-04-2019,56,Import,Euro,INX005RT,6,10,7,1728.6,1071.732
16675,13-04-2019,94,Industries,Euro,ZAQ890,22,26,9,180.9,103.113
16676,13-04-2019,154,Industries,Euro,AXT87U,51,2,6,1916.2,900.614
16677,13-04-2019,104,Industries,Euro,INX005RT,64,25,12,1072,868.32
16678,13-04-2019,109,Export,Euro,AXT87U,3,20,12,6365,4582.8
16679,14-04-2019,15,Industries,Euro,ZAQ890,14,29,11,944.7,689.631
16680,14-04-2019,17,Industries,Euro,ZAQ890,16,23,5,1112.2,934.248
16681,14-04-2019,118,Industries,Euro,ZAQ890,32,1,6,5775.4,3580.748
16682,14-04-2019,89,Industries,Euro,ZAQ890,59,26,12,1989.9,1591.92
16683,14-04-2019,169,Industries,Euro,ZAQ890,42,16,10,241.2,135.072
16684,14-04-2019,101,Industries,Euro,ZAQ890,14,3,12,5540.9,4100.266
16685,14-04-2019,83,Industries,Euro,ZAQ890,6,5,5,991.6,644.54
16686,14-04-2019,64,Import,Euro,INX005RT,53,2,8,817.4,514.962
16687,14-04-2019,2,Industries,Euro,ZAQ890,2,25,8,2365.1,1419.06
16688,14-04-2019,36,Export,Euro,INX005RT,64,6,8,1018.4,570.304
16689,14-04-2019,58,Import,Euro,INX005RT,13,23,5,5681.6,4829.36
16690,15-04-2019,59,Import,Euro,ZAQ890,38,25,8,2519.2,2040.552
16691,15-04-2019,154,Export,Euro,ZAQ890,47,26,10,3892.7,2179.912
16692,15-04-2019,94,Export,Euro,ZAQ890,11,13,6,3832.4,1762.904
16693,15-04-2019,174,Industries,Euro,ZAQ890,13,25,9,2680,2090.4
16694,15-04-2019,72,Industries,Euro,ZAQ890,7,20,7,1085.4,651.24
16695,15-04-2019,175,Industries,Euro,ZAQ890,58,2,8,3959.7,2930.178
16696,15-04-2019,109,Industries,Euro,ZAQ890,48,26,12,5406.9,4325.52
16697,15-04-2019,100,Industries,Euro,INX005RT,40,2,5,247.9,185.925
16698,15-04-2019,45,Industries,Euro,AXT87U,56,23,9,3698.4,2773.8
16699,16-04-2019,129,Industries,Euro,ZAQ890,60,1,9,737,456.94
16700,16-04-2019,170,Import,Euro,ZAQ890,4,25,10,6472.2,3818.598
16701,16-04-2019,138,Industries,Euro,ZAQ890,33,10,8,5380.1,4357.881
16702,16-04-2019,23,Import,Euro,ZAQ890,48,5,5,3872.6,1897.574
16703,16-04-2019,30,Industries,Euro,ZAQ890,58,26,12,3242.8,1751.112
16704,16-04-2019,133,Export,Euro,ZAQ890,36,2,11,857.6,514.56
16705,16-04-2019,107,Export,Euro,ZAQ890,4,3,11,2619.7,1231.259
16706,16-04-2019,30,Industries,Euro,INX005RT,12,24,6,194.3,157.383
16707,17-04-2019,38,Industries,Euro,ZAQ890,20,1,5,1051.9,683.735
16708,17-04-2019,111,Export,Euro,ZAQ890,13,26,11,3872.6,2710.82
16709,17-04-2019,154,Import,Euro,ZAQ890,38,15,8,891.1,632.681
16710,17-04-2019,112,Industries,Euro,ZAQ890,31,25,5,2814,1463.28
16711,17-04-2019,96,Import,Euro,ZAQ890,11,26,7,167.5,139.025
16712,17-04-2019,49,Import,Euro,ZAQ890,42,14,12,3423.7,2533.538
16713,17-04-2019,50,Industries,Euro,ZAQ890,32,16,12,234.5,143.045
16714,17-04-2019,81,Industries,Euro,ZAQ890,21,29,5,2646.5,1640.83
16715,17-04-2019,27,Export,Euro,ZAQ890,11,8,12,2291.4,1695.636
16716,17-04-2019,122,Import,Euro,ZAQ890,19,6,8,3202.6,2049.664
16717,17-04-2019,22,Import,Euro,ZAQ890,55,12,10,3979.8,3303.234
16718,17-04-2019,25,Export,Euro,ZAQ890,43,14,7,2566.1,1539.66
16719,17-04-2019,119,Industries,Euro,ZAQ890,18,13,6,1038.5,550.405
16720,17-04-2019,90,Industries,Euro,ZAQ890,55,25,7,5862.5,3752
16721,17-04-2019,4,Industries,Euro,INX005RT,57,5,9,2505.8,1453.364
16722,18-04-2019,65,Industries,Euro,ZAQ890,51,10,8,2586.2,1681.03
16723,18-04-2019,19,Industries,Euro,ZAQ890,30,14,5,2653.2,2069.496
16724,18-04-2019,35,Export,Euro,ZAQ890,61,22,6,1105.5,873.345
16725,18-04-2019,170,Industries,Euro,ZAQ890,65,25,6,3973.1,3019.556
16726,18-04-2019,25,Industries,Euro,ZAQ890,40,14,11,958.1,603.603
16727,18-04-2019,149,Import,Euro,AXT87U,47,13,9,2680,1259.6
16728,18-04-2019,140,Industries,Euro,INX005RT,7,26,9,1701.8,935.99
16729,19-04-2019,33,Industries,Euro,ZAQ890,52,24,5,3939.6,3348.66
16730,19-04-2019,137,Industries,Euro,ZAQ890,22,26,9,1132.3,486.889
16731,19-04-2019,76,Industries,Euro,ZAQ890,23,19,5,1051.9,620.621
16732,19-04-2019,46,Export,Euro,ZAQ890,5,26,5,2726.9,1881.561
16733,19-04-2019,133,Import,Euro,ZAQ890,38,15,12,3939.6,1891.008
16734,19-04-2019,77,Industries,Euro,ZAQ890,12,23,10,194.3,128.238
16735,19-04-2019,168,Industries,Euro,ZAQ890,29,3,9,214.4,167.232
16736,19-04-2019,30,Industries,Euro,ZAQ890,4,13,11,2773.8,1414.638
16737,19-04-2019,137,Industries,Euro,ZAQ890,59,22,7,1125.6,596.568
16738,19-04-2019,123,Import,Euro,INX005RT,35,15,9,3691.7,2990.277
16739,19-04-2019,113,Import,Euro,ZAQ890,47,1,9,2499.1,1599.424
16740,20-04-2019,7,Industries,Euro,ZAQ890,41,13,8,770.5,547.055
16741,20-04-2019,15,Import,Euro,ZAQ890,32,28,5,4020,1809
16742,20-04-2019,106,Export,Euro,ZAQ890,15,14,7,5406.9,4487.727
